113429	董文华（军旅歌唱家）	425567
4342	陈好（演员）	425325
100128714	陈粒	424528
111034	叶倩文	424343
52975992	王岩（央视《开门大吉》年度歌手冠军）	424217
80360	阮经天	424013
53825632	金钟大	423843
407174	2NE1	423572
6676913	姚星彤	423480
38310619	Apink	422454
1620007	馨子	421844
63035423	李莎旻子	421235
113897	陈德容	420881
74749052	贾云馨	420240
103962	吴佩慈	420164
666838	2PM	420156
95595	王晶（香港电影导演）	419527
6878102	白静（中国内地女演员）	419462
8416040	蔡文静（人物）	419357
567072	张杨果而	419227
158156	黄秋燕	419096
7120668	于震（内地知名男演员）	418676
4661772	韩栋（中国内地影视男演员）	417739
64115807	若风（WE战队英雄联盟分队职业选手）	417734
398759	刘志宏（TF家族原签约艺人）	417397
172484	方文山	417218
60087442	童可可	417218
1016718	金铭（人物）	416949
64730985	李国豪（李小龙之子）	416216
98021	姚芊羽	414900
7727051	郭京飞	414288
931427	郭晓婷	414033
1655597	寇乃馨	413818
58486073	SpeXial	413334
448614	迟重瑞	412463
8454588	夏克立	412176
95175	李倩（中国内地女演员）	412163
1053129	权宝儿（日韩歌手）	411583
35332656	凯里·欧文	411572
462559	容祖儿	411291
69972	饭岛爱	411186
462517	杨坤（中国内地歌手）	410601
435834	丁一宇	410526
247957	徐翠翠	410355
7672569	白咲舞	410129
247823	曾宝仪	410119
3181177	丁佩（香港电影演员）	410076
562346	李雪健	409233
8293048	村上丽奈	408019
98218	邓丽欣	408000
48168016	余寒调	407772
54967397	李代沫	407740
107705	齐秦	407565
185469	许玮宁	406682
9846889	张翔玲	406119
104089641	汤晶锦	405360
141509	吕燕（中国名模）	404613
6358693	傅贞怡	404104
56742561	何泓姗	404073
73883	威尔·史密斯	403745
7541003	朴孝敏	403608
563371	戴立忍	403472
57971544	庄心妍	403227
104157	任泉（中国内地男演员）	402075
6108	梁咏琪	401959
6534922	郑凯（中国内地男演员）	400737
52214	刘欢（中国内地流行音乐家）	399964
6214787	中岛佐奈	399935
101806186	王洋（中国内地女演员）	399233
268599	矢野浩二	399066
39397758	姜熙健	398423
7595208	郎玉	398408
189653	薛凯琪	397961
147886	迟帅	397387
423380	杨紫琼	397096
147815	李谷一	397053
71706	陈慧琳	397032
105490	侧田	397032
1371	里卡多·伊泽克森·多斯·桑托斯·雷特（球星）	396770
36868976	蒋丽莎	396075
5943190	黄龄（中国女歌手）	396052
8413541	德云四少	395823
93938	苗侨伟	395469
67916736	樊玲（中国内地模特、演员）	395170
51685	邓亚萍	395015
143061	陈柏霖	394967
1271476	龙丹妮	394391
231120	黄小蕾	394065
95864	吴君如	393986
584953	刘品言	393963
1555619	杨思敏	393653
98202	袁泉（中国内地女演员、歌手）	393616
67591464	李惠利（韩国歌手、演员，Girls Day成员）	393061
111270	许巍（中国内地摇滚音乐歌手）	392817
54320	刘谦（国际著名魔术师）	392759
414540	花泽香菜	392394
120587	叶童	392315
3849586	于莎莎	391918
45069235	蓝盈莹	390839
98200	木村拓哉	390666
8157669	北条麻妃	390375
5947	李宁（体操王子李宁）	390173
112776769	宋威龙	390116
474129	金巧巧	389918
9792011	叶梓萱	388715
103922	张茜（中国内地女演员）	388400
842432	叶青（中国内地女艺人）	387574
5416813	何晟铭	387354
7473902	牛欣欣	387189
219389	蔡明（国家一级演员）	386989
4476	梅兰芳（著名京剧艺术大师）	386984
7036130	李东学	386698
273133	黄海冰	386101
113397	陈慧娴	386033
7958292	陶昕然	385910
41399064	金明洙（韩国 infinite组合成员）	385388
558375	徐浩（内地男艺人）	385152
113415	毛阿敏	383594
6128	陈鲁豫	383029
247846	樊少皇	382944
187048	托尼·贾	382686
103912	胡静（中国内地女演员）	382651
62950677	曹曦月	382634
128645004	许魏洲	381937
105984	陈建斌（中国内地男演员）	381626
107524	张雨生（台湾男歌手）	381587
196115	郎朗	381313
6126137	潘之琳	380666
231265	池城	380654
707260	左溢	380369
712198	罗温·艾金森	380282
441564	长野博	380266
726620	于月仙	380121
1750267	约翰·塞纳	380081
23468448	张辛苑	379297
855649	梁小龙	379122
23548	巩新亮	378512
246897	李彩桦	378346
267597	唐国强（中国演员）	377926
59072801	黄梦莹	377768
198103	曹曦文（内地女演员）	377418
118519	韩彩英	377271
131109	陈羽凡	376663
98790	陈法拉	376502
231669	莫少聪	376502
707125	刘小光（二人转演员）	375991
104796	孙耀威	375880
113383	林子祥	375692
4635045	孙明明（篮球运动员）	375335
67318	凯特·温斯莱特（凯特·温斯莱特）	374777
1662680	杉原杏璃	374384
53220210	张逸杰（演员）	374275
820513	infinite（乐团）	374076
61684353	陈红（中国内地女演员、制片人）	374042
9676687	吴卓林	373935
2514182	蒲巴甲	373895
5052220	安钧璨	373460
111070	潘阳（明星）	372970
104000	聂远	372912
331026	吴亚馨	372761
3480976	林弯弯	371327
147904	刘雪华（台湾）	371299
94932	李咏（中国内地节目主持人）	371079
231423	陈雅伦	370928
231945	王蓉（中国内地女歌手）	370662
8344287	王乐君（中国演员）	370508
60487	twins（香港女子双人歌唱组合）	370454
54000809	金钟仁（韩国艺人）	370063
616916	叶莉（中国）	369756
667137	白岩松	369754
67966114	刘畅（中国新锐男模）	369688
52811850	于谦（中国内地男演员）	369247
971691	闫学晶	369204
3722228	小罗伯特·唐尼	368975
150232702	徐歌阳	368825
434894	杨沛宜	368108
2368525	孙茜（影视演员）	367936
61931955	宇都宫紫苑	367935
67763771	winner（韩国男子组合）	367924
94903130	金裕贞（韩国女演员）	367846
333154	李秉宪	367628
7580955	纳瓦·君拉纳拉	367495
48636	周笔畅	367381
75792105	米热	366987
353970	金在中	366974
107396	许冠英	366527
209261	雨婷儿	366456
58864587	by2组合	366331
61342632	白举纲	366095
187032	小仓优子	365641
103602	杨恭如	365158
232716	徐帆（内地演员）	364013
93475	宣萱	363769
63007430	刘诺一	363616
2268681	罗美薇	363209
97878	马景涛	362814
124299	韩艺瑟	361904
63865589	金俊勉	361456
114263	凤飞飞（中国台湾歌手、主持人、演员）	361365
68084614	李馨琪（李小鹏）	360418
238309	沈春阳（小沈阳之妻）	360218
8524778	赵一涵	360082
7592272	邓建国（人物）	359939
64336471	马丽（影视演员/话剧演员）	359624
5208809	肖茵	359494
56950013	赵若汐	359397
21590	克里斯·保罗	359176
4268364	丁宁（中国女子乒乓球运动员）	359167
257194	陈宝国（中国内地男演员）	358931
8485165	柴蔚	358409
232862	杜志国	358058
104914	赵忠祥（中国著名播音主持人）	357915
6012621	张定涵	357632
190826	贺军翔	357530
5712900	袁嘉敏	356662
5329008	陈惠敏	356533
98387	郑嘉颖	356312
546645	段奕宏	356242
231345	长泽雅美	356070
59991	李毅（足球教练）	355894
247462	叶世荣	355476
7826080	徐佳（中国内地男演员）	355373
766166	4minute（4minute）	355301
7552367	尼格买提	354654
7734291	朴施厚	354569
7555417	管虎	354287
7609139	黄绮珊（娱乐）	354071
78771	孙楠	354043
1844725	王二妮	353912
141644	葛优	353723
61231167	张亮（台湾凯渥模特公司模特）	353700
7545604	金秀贤（韩国女演员）	353458
552778	甘薇（中国内地影视女演员）	353402
78761	黑豹乐队（音乐）	352863
98096	苗圃（大陆著名女演员）	352572
147861901	白宇（中国内地男演员）	352391
49949659	EXID	352346
118404	关咏荷	351896
29557	网络红人（娱乐）	351886
724266	徐珠贤（韩国明星）	351550
9825316	本尼迪克特·康伯巴奇	351215
232832	王力可	351181
558331	汤镇业	350965
790847	孟非	350938
7563778	傅程鹏	349888
64779857	南征北战（知名音乐团体）	349535
56480315	Mi2	349480
1463908	维多利亚·贝克汉姆（人物）	349147
113321	谢天华（香港影视演员）	348498
106415184	宋妍霏	348384
50054	梁静茹	348043
51729	郑中基	348035
76037	吴敏霞（跳水运动员）	348024
640010	羽泉	347271
430192	宁财神	346654
147898	萧蔷	346550
10483518	李明霖（内地音乐制作人）	346445
3273811	赵文琪	346197
1271550	王琳（中国内地女演员）	346042
4499390	李毓芬	346017
1166320	黄维德（中国台湾男艺人）	346010
69422	金范	345894
687922	梁宏达	345755
133229	王岳伦	345688
94108	牛莉	345532
6424198	王适娴	345525
46457513	大槻响	345404
63056907	谷文泽	345386
104870	李修平	344019
111112	李玲玉	343969
124295	权相宇	343933
1103344	郑佩佩	343862
10356935	金玉姬（网传朝鲜舞蹈演员）	343537
632848	早川濑里奈	343467
91892	杨怡（中国香港女演员）	343288
93357	郭可盈	342737
128451633	金高银	342577
2553858	陈洁仪（新加坡歌手）	342490
7955669	阿悄	341781
106416833	邢菲（《一年级》旁听生）	341517
5325716	黄安仪	341290
119236	朱雨辰	341178
82224	卓文萱	341011
43780	DJ（职业名词）	340936
66097	蔡康永	340889
39216782	回音哥	340693
257438	田源（中国内地男主持人）	340460
93409	文根英（名人）	340363
4822418	闵孝琳	340172
219391	黄宏（中国内地小品表演艺术家）	340164
49361499	易虎臣（纪实节目《变形计》城市主人公）	339834
231938	黄静茵	339287
286368	沈傲君	338792
231538	计春华	338535
1763527	黄美英（韩国女歌手）	338378
643867	成奎安	338360
757116	林子聪	338078
7730104	曹晓雯	337905
174278	白歆惠	337608
754477	张芸京	336661
719318	郁可唯（人物）	336493
251353	黄秋生（演员）	336273
3315123	谷智鑫	336073
4576806	姜大成（韩国组合BigBang成员）	335984
7790516	高磊鑫	335581
7660220	村妓	335348
62970305	都暻秀	335329
155970812	MC天佑	335183
1276386	买红妹	334733
101240577	巴图（中国内地男演员，宋丹丹、英达之子）	334350
759799	英达	334316
67815474	赵嘉敏（SNH48成员）	333947
173939	李威（中国台湾艺人）	333364
94951	朱军（中央电视台主持人）	333339
831923	黄明（中国内地男演员）	332751
100370406	金泰焕（韩国模特演员）	332682
9822	丁俊晖	332609
124344	山下智久	332134
222205	罗伯特·帕丁森	331854
7875625	热依扎	331195
1220533	李宗翰（人物）	330435
99787731	孙佳雨	330103
68928	苏打绿	330082
67637140	杜天皓	329980
64972182	马薇薇（国际大专辩论会辩手）	329158
131581081	吴凯贤	329095
232876	申敏儿	329006
59268885	王尼玛	328883
98157	保剑锋	328448
59298668	潘春春（影视演员模特）	328411
94797567	陈韵晴	328382
221529	狄龙	328340
10418384	小凌	328086
7608005	李玹雨	327510
43644430	筱崎爱（日本女星）	327478
80254493	郑云灿（欧弟妻子）	327296
174177	隋棠	327044
6632705	周惠楠	326817
93520	Wonder Girls	326470
500940	梅根·福克斯	325790
49101571	尹帮聪	325625
104554	钱嘉乐	325547
27011	胡军（中国大陆演员）	325264
92302	沈殿霞（明星）	325246
523541	方静（原中央电视台栏目主持人）	325222
687664	曾轶可	325135
406521	李宝英	325064
100299861	王妍之	325043
9694083	miss A	324816
624044	王小利（演员）	324788
7533187	周云鹏（二人转演员）	323859
462244	郭冬临	323807
103568	周华健	323716
113599	米拉·乔沃维奇	323418
4689159	龙梅子	323306
115288	酒井法子	323282
63402937	郑淳元（郑淳元）	323274
29676102	臀模	323198
96664763	程晓玥	323133
198703	章小蕙	323100
154878	元华	323073
109362	新海诚	322072
662030	迟志强	321695
633364	瑶瑶（电视主持人）	321514
6332532	王琦（影视演员）	321080
7162549	张贤胜	320557
247105	安志杰	320160
82110931	uniq（乐华娱乐YH Ent.偶像男团）	320128
10350974	艾尚真	319507
100265321	杨旭文	319413
1393	罗纳尔迪尼奥（人物）	319282
176289	钉宫理惠	318867
102461019	张磊（中国好声音第四季学员）	318496
97989	帕丽斯·希尔顿	317983
5661494	魏秋月	317287
51005466	吴千语	317227
64604763	张瑛（阿里巴巴创始人之一）	317107
141544	范伟（中国内地喜剧演员）	316852
5071582	李梓萌	316826
7412110	王小玮（大陆明星）	316806
124332	李东旭（韩国演员）	316782
95155	李响（江苏卫视主持人）	316703
2058639	河东勋	316667
6293664	邬君梅	316140
448645	萧淑慎（明星）	315140
6575462	妮娜·杜波夫	315138
199638	克里斯·埃文斯	314955
9398399	苏仨	314784
98971	陈百祥	314625
118206	丁当	314612
85504641	宋芸桦	314563
313820	李呈媛（明星）	314551
68964	侯佩岑	314230
58082	郑源	313985
656700	维塔斯	313924
6126	杨澜（中国电视节目主持人）	313669
118555	崔智友（韩国女演员）	312446
232796	王莎莎（中国内地女演员）	312067
444552	江珊	312049
1381075	于承惠	311944
59040080	橘梨纱	311635
384236	刘璇（女子体操世界冠军、演员）	311617
157656	苑琼丹	311398
54616255	梁博（中国原创歌手）	311282
787114	尼古拉斯凯奇	310853
906424	詹妮弗·洛佩兹	310841
67805094	金贤秀（韩国儿童演员）	310406
118574	车太贤	310159
55764	吴宗宪（台湾综艺节目主持人）	310148
69876	滨崎步	309916
423392	于荣光	309830
46736533	杏树纱奈	309812
2719528	王洪祥（散打）	309441
69113051	田柾国	309070
53848995	麦迪娜	309033
178610	于文华（中国女高音歌唱家）	308501
5728952	胡兵（中国内地男演员、模特）	308471
65182	张宇（中国台湾男歌手）	308361
154669	方中信	308147
893578	阿兰·达瓦卓玛	308064
1292351	陈浩南	307631
6991301	惠美梨	307313
498201	李佳（影视演员）	307051
103630	元彪	307044
7562046	张小光	306600
7952370	姜素拉	306534
157411	李欣汝	306079
62611589	桥本环奈	305246
232708	王志飞（中国内地男演员）	305191
2258630	郭书瑶	304846
118396	陈美琪（TVB当家花旦）	304571
95631	王家卫	304550
774788	莫妮卡·贝鲁奇	304291
106427	郑秀文	304288
1480259	李智楠	303934
64480916	刘芊含（中国内地女演员）	303365
83846228	郑业成	301977
118592	张赫（韩国艺人）	301916
98140	江语晨	301892
104059	杨丽菁	301753
7520032	张伟欣	301709
5142061	余少群	301398
65267	赵传	300814
59701929	郑恩地	300811
1078903	李赛凤（TVB当家花旦）	300351
55760	金星（太阳系八大行星之一）	300347
2585965	李炜（中国内地歌手 2010快乐男声全国总冠军）	300299
7871044	于毅（内地男演员）	299647
150528	叶玉卿	299472
827037	毛舜筠	298992
98031	戴娇倩	298865
377161	马特·达蒙	298579
60451071	爱乃娜美	298476
142624	管彤（中央电视台节目主持人）	297876
1277814	萧煌奇	297871
8116047	韩剑秋	297832
113331	罗大佑	297256
111048	杨宗纬	297211
94524	林永健	297191
94959	元斌（韩国男演员）	297060
178716	李菁（中国曲艺、相声演员）	296798
187000	马里奥·毛瑞尔	296798
68170630	高圣远	296024
5411570	潘霜霜	296023
9718456	巨兴茂	295908
1772220	王斑	294790
562338	张少华（中国内地女演员）	294729
363296	金素恩	294369
740720	何晴	294062
59992203	汤姆·希德勒斯顿	294013
7503916	钟爱宝	293599
232532	刘家辉（影视明星）	293588
7714565	程愫	293483
21606	沙奎尔·奥尼尔	293252
224994	绫濑遥	292917
9204724	王烁（京城四少）	292912
4366307	金志文（中国内地唱作型艺人）	292843
6448894	罗仲谦	292711
11024601	陈凯琳（2013香港小姐冠军）	292468
8036459	阿米尔·汗	292337
4401976	黄嘉千	291729
59983905	早乙女露依	291583
98116	任容萱	291307
8896040	闫凤娇	291301
26003	张国强（中国内地男演员）	291278
7513394	谭凯（演员）	291134
187110	华少	291120
120574288	张艺瀚	290949
53925222	李子峰	290536
111056	费翔	289999
7566402	beast（人物）	289893
104620	洪天明	289866
95909	周渝民（人物）	289796
7996224	辛月	289786
5640537	孙圳	289667
237278	张锦程（香港演员）	289618
141558	赵丽蓉	289509
154597	徐少强	289495
93096	张东健	289486
563141	杨明娜	289188
70012722	文松	289026
31033	奇奇（中国内地演员、歌手）	289007
150793	孟庭苇	288864
4721224	廖景萱	288340
154900	七小福	287917
746196	戚迹	287725
60455119	古川雄辉	287463
9463162	马旭东（中国内地男歌手）	287416
181786	色欲迷墙	287392
75076308	金泰亨（防弹少年团成员）	287236
64985263	刘维（2005年度莱卡我型我秀总冠军）	287161
260278	谢安琪	286865
198143	麦嘉（演员）	286697
94963	崔永元	286566
94904	罗京（中央电视台著名播音主持人）	286514
199491	陈法蓉	286210
7217904	小小彬	286201
7681529	王洁曦	285672
148795725	BLACKPINK组合	285394
95694	张纪中	285212
150012	东方Project	285200
6120	周丽淇	285124
191782	陈龙（上海籍演员陈龙）	285102
50095078	冷弦	284998
128504547	周子瑜	284936
69189	信乐团	284702
419607	路晨（中国大陆女演员）	284467
6425148	单立文	283857
492594	胡夏（歌手，超级星光大道第6届冠军）	283815
421191	周一围	283712
137378	胡定欣	283623
277994	郑京浩	282889
157521	金素妍（演员）	282417
448661	姜武	282154
59168147	李木子（演员）	281910
158152	刘荷娜	281794
25010764	单色凌	281264
863613	关少曾	281256
60138316	宋伊人	281103
78627	苏醒（2007年快乐男声全国亚军）	281034
70044	张敬轩	280325
438250	王茜华	280322
827064	郑欣宜	280310
64641019	李安（华人导演）	280276
48220	陶喆	280168
870036	谢振轩	280117
113469	林志炫	279989
5346447	马睿菈	279933
105582	黄日华	279820
10040765	锦荣（模特）	279720
104522413	吴优（演员）	279524
72631	蔡妍	279312
65257	周传雄	279259
232852	宁丹琳	279199
356319	钱枫（演员、主持人）	279136
95860	阮玲玉（中国早期著名女影星）	279117
21788	斯蒂芬·马布里	279109
244686	曹查理	279080
4220601	王婧（中国内地歌手、节目主持人）	278948
6196011	牟星	278936
62721801	小灿（中国内地反串艺人、演员）	278913
445358	杨雪（中国内地女演员）	278625
60165095	白石茉莉奈	278616
7032365	蔡芷纭	277795
59790537	连钰斌	277695
79647	辰亦儒	277250
5858132	金宥真	276925
118485	李英爱	276884
1887419	乐基儿	276718
65026	陈楚生（歌手）	275968
1273344	原纱央莉	275164
6450146	杨建平（中国综合搏击名将）	275163
16375813	小葡萄（童星）	275045
65229	郑智化	275008
101734169	萌萌哒天团	274540
46875367	钟彩媚	274422
4204525	杜丽莎	274254
747518	周韵	274237
59399333	陈怡曼	273794
719279	谈莉娜	273773
178658	毛宁（中国内地男歌手）	273717
6429808	吴若甫	273564
7631770	曾小贤	273337
6641470	汪诗诗	273262
111030	贾晓晨	273183
584211	崔成国（韩国演员）	272817
199688	郭晋安	272806
196103	泽尻绘里香	272443
1653269	郭珍霓	272394
92097	唐宁（香港TVB花旦）	272376
9847944	王自健	271804
64425208	琼瑶（中国现代女作家）	271005
250877	向华胜	270888
60406028	水菜丽	270835
7650527	风间由美	270741
98240	霍汶希	270716
8297412	杨潇凡	270537
103980	山口百惠（日本著名影视歌三栖明星）	270510
103864	孟瑶（影视演员）	270356
54185268	毛林林	269990
111088	刘忻（中国流行原创女歌手、演员）	269975
276694	裴勇俊	269967
7604114	鲍莉（内地演员，郭京飞妻子）	269826
7629593	翟天临	269814
9135027	科洛·莫瑞兹	269747
2380878	王一楠（中国内地女演员）	269373
1623665	林申	269334
5072765	江祖平	269327
62965232	金泰勇	269072
324031	李民浩	269025
24364	雷·阿伦	268981
62960502	刘芮麟	268694
67886814	爱情保卫战（天津卫视情感类电视节目）	268505
444515	赵子琪（影视演员）	267944
64452562	孙露（中国大陆女歌手）	267893
95065	李瑞英	267824
708528	秦汉（台湾影视演员）	267671
556679	贡米（中国内地女演员）	267655
74496529	李维拉	267604
621487	吴悠（篮球运动员）	267493
4569385	黄豆豆（中国著名舞蹈家）	267489
65847708	吕逸涛	267376
207250	谢苗（武术演员）	266570
62772918	陆星材	266452
68952	南拳妈妈	266444
5124422	张玮（中国好声音歌手）	266415
191418	史兰芽	266325
7561334	玉泽演	266047
124411	西野翔	265920
62995624	菅韧姿	265752
71769	埃米纳姆	265525
113455	徐怀钰	265281
49786788	Ashlynn Brooke	265245
10877999	雷佳音	265190
702188	吴青峰（中国台湾男歌手）	264753
444546	伊丽莎白·泰勒	264581
95772	伍佰	264516
55354761	诺澜	264326
177960	徐子珊	264281
198123	石原里美	264103
4761841	刘庭羽	263732
139713	茜拉（歌手）	263544
10905177	姜敏赫（人物）	263464
6561758	朴春（韩国艺人朴春）	263421
898741	杨立新（影视话剧演员）	263411
320484	崔健（中国内地摇滚音乐家、电影人）	263365
364251	kara	263243
21652491	椎名由奈	263140
1066812	白灵（美国华裔女演员）	263096
7514139	张兰（俏江南餐饮集团创始人）	262976
26733887	肖央	262653
1850578	胡海泉（中国内地著名歌手）	262300
75491909	周深	262281
120646	刘青云（中国香港男演员）	262085
540850	陶晶莹（电视主持人）	262028
52805876	孙坚（中国内地男演员）	261851
7789342	麦当娜·西科尼	261788
104996	何家劲	261738
187714	休·杰克曼	261426
60144888	王志文（中国男演员）	261403
7828961	茅子俊	261176
142552	陈思思（中国青年女歌唱家）	260769
307466	董贞	260753
430281	喻恩泰	260721
39244688	陈亦飞	260718
4435	王刚（著名影视演员、主持人）	260392
53030628	小悠	260338
231827	奥兰多·布鲁姆	260181
3230559	季冠霖	259664
634654	杨佑宁	259148
1538141	岳松	259028
64822530	云飞（星光大道2012年度亚军）	258814
64442641	沈冰（原中央电视台主持人）	258776
337444	张丹露	258710
103662	郭羡妮	258343
75420388	谭晓彤	258327
53335731	卢杉（内地女演员）	258027
118355	韩磊（歌手）	257876
622449	崔秀英（少女时代成员）	257873
7604856	王丽云（国家一级演员）	257831
675725	黄志忠（中国内地演员）	257812
67719	布兰妮·斯皮尔斯	257765
104131	陈怡蓉	257704
111254	范文芳（新加坡女演员）	257610
5887021	丁嘉丽	257315
1574120	韩雯雯（中国内地女演员）	256603
254093	关智斌	256509
456121	张博（中国北京籍演员）	255876
272190	倪虹洁	255872
689901	张凯丽（电影）	255716
104552	江若琳	255606
850564	琳赛·罗翰	255419
232896	侯勇（国家一级演员）	255354
110198	李云迪	254918
61657747	朱佳煜	254568
6561713	朴山多拉	254522
62965994	黄誉博	254321
49092	安七炫	254056
7732216	酒井千波	254041
142491	刘芳菲（中央电视台主持人）	254025
3890592	邓婕	253877
7546581	孙佳仁（人物）	253835
93578	徐百卉	253263
38840468	林依轮	253148
111040	温兆伦	253076
10253995	长泽梓	252717
95672	徐克（香港电影导演、编剧、监制、演员）	252716
7580828	钱泳辰	252401
991664	小嶋阳菜	251866
69922	欢子	251031
528081	杨云（中国体操运动员）	250633
4311982	郭晓东（中国内地著名男演员）	250582
7593891	黄一琳	250490
1424848	魏三	250429
74007324	经超	250372
17961	关颖	250195
95903	朱孝天	250119
660844	屈菁菁	250027
178606	尹相杰	249862
231600	尚格云顿	249373
1089847	章龄之	249159
8138285	张大大	248708
54280861	若菜亜衣	248493
1114656	李瑞（中国内地童星男演员）	248472
98149	许玮伦	248297
1758850	李顺圭	248022
291956	袁洁莹	247701
22059970	孙子涵	247424
232802	福田麻由子	247158
1454696	洪辰	246289
54813208	EXO-M成员	246277
114067	田震	246242
1768340	金孝渊	246163
82106181	red velvet（韩国sm新出女团）	245839
772594	李琳（中国国家话剧院青年演员）	245730
787906	胡慧中	245681
55135720	金雪贤	245165
120988	摩根·弗里曼	244932
69006	安又琪	243944
76191	欧阳震华	243875
67630424	山新（配音演员）	243798
816291	刘心悠	243496
141632	闫怀礼	243341
111074	许绍洋	243242
95862	敖犬	242973
719950	常远（开心麻花签约演员）	242790
5221	何赛飞	242561
60871929	宋冬野	242556
187060	夏梦（电影演员）	242387
5291682	周冬齐	242133
467673	吴耀汉	241749
199566	吕良伟	241239
48787975	泰莎昂·派索克乔纶	241143
231172	朴诗妍	241077
2044879	凯拉·奈特莉	240895
248176	于波（中国内地男演员）	240611
45951493	马友蓉	240601
74792	孙悦（歌唱演员）	240403
2461331	杰西卡·阿尔芭	240202
7179539	安心亚	240110
304874	李修贤	240082
51078687	张悦轩	240034
95886	黄子华	239951
65283	阿宝（中国大陆男歌手）	239889
126108	郭涛（中国内地男演员）	239847
58152	陈玉莲（香港影视女演员）	239616
4298203	关喆	239568
60757243	徐申东	239442
254195	周柏豪	239440
117079908	李宗霖（台湾男演员）	239427
143750	方力申（港台艺人）	239415
7560699	王君平	239382
354515	赵蕊蕊	239185
76687329	陈若轩	239053
153464	梁小冰（中国香港女演员）	238867
59264614	美咲结衣	238722
102328343	贝贝（中国好声音第四季学员）	238611
147853	牛萌萌	238477
59735445	李坤城	238105
634350	丫蛋	237731
6561746	李彩琳	237510
5656702	邵美琪	237433
444572	黄元申	237404
179615	马东（主持人、爱奇艺首席内容官、米未传媒创始人）	237385
195788	梦鸽	237286
7690383	小沈龙	237208
124313	shinee	236561
52101782	EXO-K	235823
7818220	赵立新（中国内地男演员）	235596
668014	梁静（中国内地女演员）	235465
103796	斯琴高丽	235457
95830	杨思琦	235444
63006766	李侑菲	235357
3366949	乌兰托娅（蒙古族歌手）	234829
124390	深田恭子	234631
120816	黎耀祥	234338
29917623	黄飞鹏	234085
76177	曾华倩	234045
10892501	大张伟（原花儿乐队主唱）	233982
251207	阿尔法（新疆籍演员、歌手）	233621
79914	SARA（中韩歌手）	233503
59380394	朴叙俊	233468
10586462	陈艺熙	233315
147779	杨永晴	233126
124382	三浦春马	232788
4891611	边潇潇	232738
10422669	翟廷军	232639
57479702	金鹰女神	232620
86169	陆川（中国青年电影导演、编剧）	232596
66257822	百克力	232569
61676528	陈晓东（中国香港歌手、演员）	232468
133028	霉女	232316
37922641	孙娜恩	232309
26732429	王太利	232166
62982970	戚蓝尹	232024
61742837	李笑妍	231711
75235635	张永歆	231092
232788	让·雷诺	231089
564781	陈少霞	231065
52784517	陈静仪（中国香港模特）	230774
653674	黄国伦（台湾流行音乐制作人）	230664
95664	阿桑	230591
232874	杨童舒	230315
773252	小贱	230134
114251	齐豫	230108
7264182	高英姬	229727
106343387	陈奕（中国台湾男艺人）	229696
207010	斯琴高娃（表演艺术家）	229512
111130	钟镇涛	229485
154816136	X玖少年团	229462
498191	赵卓娜	229336
5704759	F(X)	229324
38891718	乔杉	229233
104828	郭品超	229089
7662395	徐正曦	229063
24945	丹尼斯·罗德曼	229030
187603	妮可·基德曼	228624
6272036	刘奕君	228475
705446	柚木提娜（日本AV女优）	228187
661026	廖凡（中国内地男演员）	228089
21542	文斯·卡特	227699
247621	于小伟（中国内地男演员）	227648
1120937	埃尔维斯·普雷斯利（猫王）	227647
695044	张晓晨	227592
178726	何云伟	227331
120804	蓝心湄	226919
719302	黄英（中国女歌手）	226726
68887930	鲍天琦	226724
68970	刘洲成	226649
7086094	王海燕（中国内地女演员）	226577
1355444	吴倩莲	226536
336534	普拉提	226499
101487566	push（泰国男艺人）	226474
719358	江映蓉	226297
1760014	童蕾	226285
337723	王绎龙	226214
67859946	林子闳（台湾新生代明星）	226063
4459041	张丽（华裔美国成人片演员）	226039
2328864	李曼（中国内地女演员）	225466
33939620	盖尔·加朵	225432
338199	陈德修	225327
75839080	约瑟翰·庞麦郎	225212
8941377	何曼婷	225002
1455781	雨宫琴音	224957
12673378	苏紫紫	224940
448624	蒋依杉	224887
48637888	邓鸣贺	224830
59499250	张国荣死亡之谜	224775
331420	爱新觉罗·启星	224648
67306294	夏尉喻	224590
102327446	陈梓童（中国好声音第四季学员）	224384
292783	香坂百合	224347
178802	马三立（相声泰斗）	224254
203049	杨迪（中国内地主持人、演员）	224216
75814187	尾野真知子	224200
644619	万梓良	224131
68978	金恩圣	224113
790935	飞儿乐队（飞儿乐队）	224075
802428	丁文琪	224054
439559	赌神（人物）	223950
82791	王一鸣（知名童星）	223904
104650	金海心	223827
2930398	何超仪（演员）	223683
62827853	王倩一	223607
853506	苏青（内地女演员）	223528
5745338	孟佳	223492
96930573	mc宝娃	223477
6301300	张颂文	223414
9310863	俞承豪（演员）	223375
32973728	阿丽莎拉·唐伯里苏斯	223242
231263	谭小环	223223
90167	汪明荃	222974
62947258	朴炯植	222920
798372	巫启贤	222503
62982728	王晰	222305
226134	吕颂贤	222264
178401	陈敏之（中国香港女演员）	222248
1487982	许亚军（演员）	222233
355536	丹尼尔·雷德克里夫	222182
60815758	陈世妍	222160
62708671	陈婷（张艺谋第二任妻子）	222055
102051	刘亚仁（韩国明星）	221885
116454	王姬（中国内地女演员）	221602
97938	堀北真希	221576
60429499	周焯华	221200
230762	方琼（中央电视台主持人）	221157
93060	李东健（韩国演员）	221149
278455	白智英	221053
480903	吴佳尼	221045
558343	张艾嘉	220780
